    1.550000     -0.018965     -0.022889
    1.560000     -0.019195     -0.023007
    1.570000     -0.019426     -0.023124
    1.580000     -0.019657     -0.023240
    1.590000     -0.019890     -0.023356
    1.600000     -0.020124     -0.023472
    1.610000     -0.020360     -0.023587
    1.620000     -0.020596     -0.023703
    1.630000     -0.020834     -0.023817
    1.640000     -0.021073     -0.023931
    1.650000     -0.021312     -0.024045
    1.660000     -0.021553     -0.024159
    1.670000     -0.021796     -0.024272
    1.680000     -0.022039     -0.024385
    1.690000     -0.022283     -0.024497
    1.700000     -0.022529     -0.024609
    1.710000     -0.022776     -0.024721
    1.720000     -0.023023     -0.024832
    1.730000     -0.023272     -0.024943
    1.740000     -0.023522     -0.025054
    1.750000     -0.023773     -0.025164
    1.760000     -0.024025     -0.025274
    1.770000     -0.024279     -0.025383
    1.780000     -0.024533     -0.025492
    1.790000     -0.024789     -0.025601
    1.800000     -0.025045     -0.025709
    1.810000     -0.025303     -0.025817
    1.820000     -0.025561     -0.025925
    1.830000     -0.025821     -0.026032
    1.840000     -0.026082     -0.026139
    1.850000     -0.026344     -0.026245
    1.860000     -0.026607     -0.026351
    1.870000     -0.026871     -0.026457
    1.880000     -0.027136     -0.026562
    1.890000     -0.027402     -0.026667
    1.900000     -0.027669     -0.026772
    1.910000     -0.027938     -0.026876
    1.920000     -0.028207     -0.026980
    1.930000     -0.028477     -0.027083
    1.940000     -0.028749     -0.027186
    1.950000     -0.029021     -0.027289
    1.960000     -0.029294     -0.027392
    1.970000     -0.029569     -0.027494
    1.980000     -0.029844     -0.027595
    1.990000     -0.030121     -0.027696
    2.000000     -0.030398     -0.027797
    2.010000     -0.030677     -0.027898
    2.020000     -0.030956     -0.027998
    2.030000     -0.031237     -0.028098
    2.040000     -0.031518     -0.028197
    2.050000     -0.031801     -0.028296
    2.060000     -0.032084     -0.028395
    2.070000     -0.032368     -0.028493
    2.080000     -0.032654     -0.028591
    2.090000     -0.032940     -0.028689
    2.100000     -0.033228     -0.028786
    2.110000     -0.033516     -0.028883
    2.120000     -0.033805     -0.028979
    2.130000     -0.034096     -0.029075
    2.140000     -0.034387     -0.029171
    2.150000     -0.034679     -0.029267
    2.160000     -0.034972     -0.029362
    2.170000     -0.035266     -0.029456
    2.180000     -0.035561     -0.029551
    2.190000     -0.035857     -0.029645
    2.200000     -0.036154     -0.029738
    2.210000     -0.036452     -0.029831
    2.220000     -0.036751     -0.029924
    2.230000     -0.037051     -0.030017
    2.240000     -0.037351     -0.030109
    2.250000     -0.037653     -0.030201
    2.260000     -0.037955     -0.030292
    2.270000     -0.038259     -0.030383
    2.280000     -0.038563     -0.030474
    2.290000     -0.038868     -0.030564
    2.300000     -0.039174     -0.030654
    2.310000     -0.039481     -0.030743
    2.320000     -0.039789     -0.030833
    2.330000     -0.040098     -0.030922
    2.340000     -0.040407     -0.031010
    2.350000     -0.040718     -0.031098
    2.360000     -0.041029     -0.031186
    2.370000     -0.041342     -0.031273
    2.380000     -0.041655     -0.031360
    2.390000     -0.041969     -0.031447
    2.400000     -0.042284     -0.031533
    2.410000     -0.042600     -0.031619
    2.420000     -0.042916     -0.031705
    2.430000     -0.043234     -0.031790
    2.440000     -0.043552     -0.031875
    2.450000     -0.043871     -0.031960
    2.460000     -0.044191     -0.032044
    2.470000     -0.044512     -0.032128
    2.480000     -0.044834     -0.032211
    2.490000     -0.045156     -0.032294
    2.500000     -0.045480     -0.032377
    2.510000     -0.045804     -0.032459
    2.520000     -0.046129     -0.032541
    2.530000     -0.046455     -0.032623
    2.540000     -0.046781     -0.032704
    2.550000     -0.047109     -0.032785
    2.560000     -0.047437     -0.032866
    2.570000     -0.047766     -0.032946
    2.580000     -0.048096     -0.033026
    2.590000     -0.048427     -0.033106
    2.600000     -0.048758     -0.033185
    2.610000     -0.049090     -0.033264
    2.620000     -0.049423     -0.033342
    2.630000     -0.049757     -0.033420
    2.640000     -0.050092     -0.033498
    2.650000     -0.050427     -0.033576
    2.660000     -0.050763     -0.033653
    2.670000     -0.051100     -0.033729
    2.680000     -0.051438     -0.033806
    2.690000     -0.051776     -0.033882
    2.700000     -0.052115     -0.033957
    2.710000     -0.052455     -0.034033
    2.720000     -0.052796     -0.034107
    2.730000     -0.053137     -0.034182
    2.740000     -0.053480     -0.034256
    2.750000     -0.053823     -0.034330
    2.760000     -0.054166     -0.034404
    2.770000     -0.054511     -0.034477
    2.780000     -0.054856     -0.034550
    2.790000     -0.055202     -0.034622
    2.800000     -0.055548     -0.034694
    2.810000     -0.055896     -0.034766
    2.820000     -0.056244     -0.034837
    2.830000     -0.056592     -0.034909
    2.840000     -0.056942     -0.034979
    2.850000     -0.057292     -0.035050
    2.860000     -0.057643     -0.035120
    2.870000     -0.057994     -0.035189
    2.880000     -0.058347     -0.035259
    2.890000     -0.058699     -0.035328
    2.900000     -0.059053     -0.035396
    2.910000     -0.059407     -0.035464
    2.920000     -0.059762     -0.035532
    2.930000     -0.060118     -0.035600
    2.940000     -0.060474     -0.035667
    2.950000     -0.060831     -0.035734
    2.960000     -0.061189     -0.035801
    2.970000     -0.061547     -0.035867
    2.980000     -0.061906     -0.035933
    2.990000     -0.062266     -0.035998
    3.000000     -0.062626     -0.036063
    3.010000     -0.062987     -0.036128
    3.020000     -0.063349     -0.036193
    3.030000     -0.063711     -0.036257
    3.040000     -0.064074     -0.036320
    3.050000     -0.064438     -0.036384
    3.060000     -0.064802     -0.036447
    3.070000     -0.065166     -0.036510
    3.080000     -0.065532     -0.036572
    3.090000     -0.065898     -0.036634
    3.100000     -0.066265     -0.036696
    3.110000     -0.066632     -0.036757
    3.120000     -0.067000     -0.036818
    3.130000     -0.067368     -0.036879
    3.140000     -0.067737     -0.036939
    3.150000     -0.068107     -0.036999
    3.160000     -0.068477     -0.037059
    3.170000     -0.068848     -0.037118
    3.180000     -0.069220     -0.037177
    3.190000     -0.069592     -0.037235
    3.200000     -0.069964     -0.037294
    3.210000     -0.070338     -0.037352
    3.220000     -0.070711     -0.037409
    3.230000     -0.071086     -0.037466
    3.240000     -0.071461     -0.037523
    3.250000     -0.071836     -0.037580
    3.260000     -0.072212     -0.037636
    3.270000     -0.072589     -0.037692
    3.280000     -0.072966     -0.037747
    3.290000     -0.073344     -0.037802
    3.300000     -0.073722     -0.037857
    3.310000     -0.074101     -0.037912
    3.320000     -0.074480     -0.037966
    3.330000     -0.074860     -0.038020
    3.340000     -0.075241     -0.038073
    3.350000     -0.075622     -0.038126
    3.360000     -0.076003     -0.038179
    3.370000     -0.076385     -0.038232
    3.380000     -0.076768     -0.038284
    3.390000     -0.077151     -0.038336
    3.400000     -0.077535     -0.038387
    3.410000     -0.077919     -0.038438
    3.420000     -0.078303     -0.038489
    3.430000     -0.078689     -0.038539
    3.440000     -0.079074     -0.038589
    3.450000     -0.079460     -0.038639
    3.460000     -0.079847     -0.038689
    3.470000     -0.080234     -0.038738
    3.480000     -0.080622     -0.038786
    3.490000     -0.081010     -0.038835
